id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34716304,Condominio Nueva Parva (3) - DESCUENTOS EXCLUSIVOS,259018476,Centro De Ski La Parva,,Lo Barnechea,-33.30053,-70.25096,Entire home/apt,200000,3,0,,,16,148,0,
34719881,Hostal Los Parques,227927748,Leonardo,,Providencia,-33.43511,-70.6308,Private room,25000,1,0,,,2,180,0,
34720033,Apartamento semi-penthouse,117021358,Ingrid,,Santiago,-33.4518,-70.64928,Private room,25000,1,0,,,2,364,0,
34736577,Habitación disponible y relajación.,257038216,Bryan,,Santiago,-33.45657,-70.67384,Private room,15000,3,0,,,1,179,0,
34738401,Condominio Nueva Parva (2) - DESCUENTOS EXCLUSIVOS,259018476,Centro De Ski La Parva,,Lo Barnechea,-33.30054,-70.25071,Entire home/apt,200000,3,0,,,16,148,0,
34750856,"Cerca de metro, plaza Maipú, Mall plaza oeste.",255983144,Leonardo,,Cerrillos,-33.50804,-70.73789,Private room,11500,1,0,,,1,179,0,
34753081,Santa Elena 1112,262093405,María De Lourdes,,Ñuñoa,-33.45507,-70.62996,Private room,12000,1,0,,,1,365,0,
34757245,Lux High Apart Hotel,260266647,Marcos,,Providencia,-33.41978,-70.61092,Entire home/apt,46419,1,146,2019-12-28,5.03,4,351,65,
34764425,Parque Arauco En el mejor sector de Las Condes,12038585,Gonzalo,,Las Condes,-33.40006,-70.5723,Entire home/apt,487449,29,0,,,1,362,0,
34777388,Departamento acogedor cercano centro ciudad.,262235086,Juan Claudio,,Santiago,-33.44917,-70.63796,Entire home/apt,40000,4,15,2019-11-17,0.57,1,62,0,
34778178,OMG Providencia,155952287,Camila,,Providencia,-33.42807,-70.62003,Entire home/apt,45000,1,4,2019-07-31,0.14,4,357,0,
34780191,"Depto 2 dormit. para 2/3 persons, Centro Santiago.",177195612,Adriana,,Santiago,-33.45001,-70.6394,Entire home/apt,32000,2,1,2019-08-02,0.04,7,179,0,
34780927,El Golf Purple,51204398,Reinaldo,,Las Condes,-33.41836,-70.59631,Entire home/apt,35000,4,33,2021-03-30,1.16,1,275,16,
34782559,Condominio Nueva Parva (8) - DESCUENTOS EXCLUSIVOS,259018476,Centro De Ski La Parva,,Lo Barnechea,-33.30046,-70.24948,Entire home/apt,250000,3,0,,,16,148,0,
34783155,Condominio Nueva Parva (8) - DESCUENTOS EXCLUSIVOS,259018476,Centro De Ski La Parva,,Lo Barnechea,-33.29914,-70.25095,Entire home/apt,320000,3,1,2019-07-02,0.04,16,148,0,
34788343,LAS CONDES HOMESTAY,262309908,Matias,,Las Condes,-33.39602,-70.5113,Private room,350000,30,0,,,1,365,0,
34788968,Hostal Los Parques,227927748,Leonardo,,Providencia,-33.43557,-70.63022,Private room,25000,1,0,,,2,180,0,
34806797,Habitacion Doble con baño Externo Privado,185716696,Merced,,Santiago,-33.4374,-70.63685,Private room,34000,1,11,2021-10-16,0.40,6,175,10,323132-1
34809678,Pieza tranquila sin ruido con todo a 5 minutos,262437147,Alan,,Providencia,-33.44113,-70.5945,Private room,90000,150,0,,,1,365,0,
34809906,Habitación Familiar Baño Externo Privado,185716696,Merced,,Santiago,-33.43591,-70.63601,Private room,39500,1,1,2021-09-26,1,6,166,1,323132-1
34810005,Habitación cómoda,262440502,Yenifer,,Ñuñoa,-33.4688,-70.61851,Private room,18000,1,2,2019-06-08,0.07,1,365,0,
34810007,Cama en habitación compartida mixta de 8 camas,185716696,Merced,,Santiago,-33.43726,-70.63686,Shared room,11800,1,5,2019-09-15,0.18,6,179,2,323132-1
34810129,Espectacular habitación en el barrio mas exclusivo,2339046,Gustavo,,Vitacura,-33.39052,-70.57241,Private room,32797,1,12,2020-03-16,0.44,4,0,1,
34810167,"Habitación cuádruple, Baño Compartido, 2 camarotes",185716696,Merced,,Santiago,-33.4362,-70.63747,Private room,37500,1,0,,,6,167,0,323132-1
34810382,Habitación Doble En Suite,185716696,Merced,,Santiago,-33.43584,-70.6368,Private room,34000,1,0,,,6,114,0,323132-1
34810556,"Habitación Doble Económica, baño compartido",185716696,Merced,,Santiago,-33.436,-70.6373,Private room,28000,1,15,2019-10-13,1.24,6,179,14,323132-1
34814005,Espacio Sanarte,118766028,Josué,,Vitacura,-33.38909,-70.55022,Private room,15000,1,1,2021-03-22,0.14,1,89,1,
34818004,Acogedora casa somos un  matrimonio joven,164496699,Nataly,,Maipú,-33.51089,-70.77352,Entire home/apt,45000,1,0,,,1,365,0,
34833493,Best Place Providencia#,262602634,Lorena,,Providencia,-33.43591,-70.62724,Entire home/apt,30000,1,19,2020-03-24,0.65,1,0,0,
34841444,Acogedor departamento a pasos del parque araucano,59601161,Alfredo,,Las Condes,-33.39727,-70.56645,Entire home/apt,34121,5,12,2019-10-29,0.41,1,80,1,
34843143,Luminoso & Acogedor Centro de Providencia,143518201,Carlos,,Providencia,-33.42613,-70.60577,Entire home/apt,28000,60,4,2021-01-10,0.15,3,244,2,
34853376,Arriendo lindo  departamento santiago centro,166637417,Pamela,,Santiago,-33.46009,-70.65349,Entire home/apt,25000,3,6,2019-12-01,0.21,3,345,0,
34855554,Departamento Centro de Ski Valle Nevado Chile,97666014,Edgard,,Lo Barnechea,-33.35994,-70.29131,Entire home/apt,478137,3,0,,,1,364,0,
34857316,Encantador espacio en Santiago,262784586,Denisse Katerina,,Recoleta,-33.42162,-70.64623,Private room,15000,1,5,2019-07-21,0.17,1,362,1,
34866288,Excelente depto casco histórico y vista al parque,129608688,Nadia,,Santiago,-33.43163,-70.65786,Entire home/apt,28000,3,17,2020-03-07,0.62,1,54,6,
34867001,"Comuna de la Reina, cerca (close, near) del metro.",106823024,Richi,,La Reina,-33.45834,-70.56984,Private room,20000,1,1,2019-06-21,0.03,1,299,0,
34867761,Cómodo y acogedor departamento en Barrio Lastarria,169740056,Leslie,,Santiago,-33.43972,-70.64127,Entire home/apt,60000,4,23,2019-09-19,0.81,1,8,0,
34868129,Lindo departamento en exclusiva zona de Santiago,32959316,César Moreno F,,Las Condes,-33.41255,-70.58151,Entire home/apt,35000,5,3,2019-08-27,0.12,1,0,0,
34868425,Dpto. Barrio Urbano,79735338,Anastasia,,Santiago,-33.44633,-70.63854,Entire home/apt,35000,2,6,2019-07-26,0.22,1,202,0,
34883996,"Apartamento El Colorado, Farellones.",262957171,Gilda,,Lo Barnechea,-33.35026,-70.29369,Entire home/apt,130000,2,0,,,1,179,0,
34886820,Pequeña casita al pie de las montañas,8290025,Renato,,La Florida,-33.5203,-70.54352,Entire home/apt,16000,3,1,2019-06-27,0.04,1,341,0,
34887759,APARTAMENTO NUEVO A PASOS DEL MAR,262190023,Francisco,,Pudahuel,-33.43002,-70.75922,Shared room,225818,3,0,,,1,365,0,
34890829,Valle Nevado Ski Resort 6 pax Apartment Ski in/out,262991619,Erin,,Lo Barnechea,-33.35385,-70.24893,Entire home/apt,380000,4,9,2019-07-27,0.32,1,361,0,
34895117,Amplio dormitorio. Extraordinaria ubicación,83180210,Pato,,Providencia,-33.43838,-70.63042,Private room,30000,1,1,2021-08-06,0.37,2,365,1,
34897581,"Acogedor departamento, excelente conexión.",143540197,Nicole,,Santiago,-33.44846,-70.63248,Entire home/apt,26429,10,19,2020-02-29,0.64,1,43,6,
34897645,"Extraordinaria ubicación, excelente y amplia pieza",83180210,Pato,,Providencia,-33.43846,-70.63164,Private room,34934,1,0,,,2,364,0,
34907823,Precioso refugio invernal,95985538,Blanca,,Lo Barnechea,-33.34519,-70.29205,Entire home/apt,148000,5,1,2019-08-14,0.04,2,365,0,
34908235,A 8 metros de la Clinica  Las  Condes,101922238,Maria Carolina,,Las Condes,-33.38435,-70.53009,Entire home/apt,54500,2,22,2019-12-05,0.75,4,361,5,
34908598,Excelente depto. a metros de Clínica las Condes,62618865,Rocio,,Las Condes,-33.38199,-70.53027,Entire home/apt,43000,3,54,2021-02-26,1.84,1,112,14,
34938659,Manuel Montt Apartment,133662044,Américo,,Providencia,-33.42912,-70.61951,Entire home/apt,25000,2,67,2019-12-03,2.32,3,33,32,
34939100,La casita de agricola .,209542518,Cristian,,Macul,-33.49053,-70.61456,Shared room,8000,7,1,2020-03-02,0.05,2,179,0,
34941953,Departamento 1 dormitorio  Stgo centro cerca metro,62636888,Maria Jose,,Santiago,-33.4466,-70.63573,Entire home/apt,29000,7,22,2019-10-19,0.76,5,240,6,
34944256,Escritorio y Oficina,54038670,Maria,,Santiago,-33.4368,-70.65123,Private room,25000,1,0,,,1,364,0,
34945276,Habitación con excelente ubicación Las Condes,263316920,Keki,,Las Condes,-33.41261,-70.60305,Private room,25000,2,1,2019-09-12,0.04,3,35,0,
34945534,Departamento Estudio El Golf,57047333,Claudia,,Las Condes,-33.41797,-70.59305,Entire home/apt,23500,2,15,2021-04-07,0.53,1,55,1,
34946022,Subte Refugio Farellones Techos Rojos,20081854,Teresa,,Lo Barnechea,-33.35055,-70.31092,Entire home/apt,112909,2,5,2019-08-11,0.18,1,88,3,
34948859,Renovated & Best Downtown Locale - Close to Metro,1645230,Brian,,Santiago,-33.44002,-70.64635,Entire home/apt,21336,1,88,2020-01-23,2.98,19,85,32,
34950167,Excelente y moderno departamento centro santiago,105265963,Juan Pablo,,Santiago,-33.44891,-70.64253,Entire home/apt,33437,1,276,2021-09-14,9.61,1,79,153,
34959956,Carlos Antunez Apartment,133662044,Américo,,Providencia,-33.42756,-70.60497,Entire home/apt,24429,2,98,2020-01-27,3.33,3,45,52,
34959961,Dulce hogar,117021358,Ingrid,,Santiago,-33.45252,-70.64991,Private room,20000,1,1,2019-06-20,0.03,2,179,0,
34968465,JI Home Boutique,263462543,Jimena,,Macul,-33.48453,-70.59462,Private room,37143,2,3,2020-04-30,0.10,3,360,0,
34975349,Tu mejor hogar fuera de casa,263511183,Elizaberh,,Peñalolén,-33.48038,-70.55595,Private room,15000,1,11,2021-01-09,0.40,1,364,5,
34976016,En el corazón del barrio el Golf,93370170,Juan Carlos,,Las Condes,-33.41672,-70.59515,Entire home/apt,60000,2,11,2020-04-01,0.41,1,22,0,
34977604,Fino departamento barrio Bellas Artes/Lastarria,262968172,Pablo,,Santiago,-33.43798,-70.64478,Entire home/apt,25286,3,66,2020-03-11,2.27,1,114,29,
34978001,"Barrio tranquilo en Providencia, CAII403",57145979,Juan Pablo,,Providencia,-33.43726,-70.6197,Entire home/apt,39000,2,34,2020-01-03,1.18,6,87,3,
34978926,"Casa Ñilhue, Camino a la Farellones",27310116,Francisco,,Lo Barnechea,-33.36997,-70.4471,Entire home/apt,110000,2,52,2020-02-09,1.83,4,172,29,
34979608,Habitación en Barrio Tranquilo y seguro,240906612,Jaime,,Ñuñoa,-33.45627,-70.59898,Private room,11559,2,0,,,2,365,0,
34980752,Habitación en barrio Lastarria,205742395,Carmen,,Santiago,-33.43878,-70.64442,Private room,25000,1,0,,,1,180,0,
34982257,"Habitación con baño privado y compartido, desayuno",263566479,Carlos,,Providencia,-33.42048,-70.60053,Private room,40000,1,0,,,3,89,0,
34995121,Departamento de lujo Escuela Militar (Las Condes),80931039,Juan Pablo,,Las Condes,-33.41363,-70.5865,Entire home/apt,120000,50,1,2019-05-26,0.03,3,111,0,
35004636,Experiencia de lujo en el mejor barrio de Santiago,10987043,Aldo,,Vitacura,-33.36954,-70.5768,Private room,100000,2,0,,,1,0,0,
35009233,"Maximo, Bonito Departamento",99566876,Cristian,,Estación Central,-33.45428,-70.69501,Entire home/apt,25714,2,1,2020-02-07,0.05,1,360,0,
35032676,Lindo depto a pocos minutos de Plaza Ñuñoa!,233513145,Rosimar,,Ñuñoa,-33.43722,-70.58024,Entire home/apt,35857,2,14,2020-03-13,0.50,1,144,0,
35033529,UBICACION PRIVILEGIADA,263905601,Solange,,Las Condes,-33.4062,-70.58499,Entire home/apt,52333,2,46,2020-12-22,1.62,1,107,25,
35037938,Depto superior a  pasos de Costanera Center s/gas,77568613,Natalia,,Las Condes,-33.41565,-70.60287,Entire home/apt,65000,2,14,2019-10-12,0.50,1,113,0,
35039637,Lovely & chic room in great location,135653809,Casa,,Santiago,-33.444,-70.64473,Private room,27000,2,12,2020-03-16,0.42,3,268,4,
35043845,"*8/Metro Sta. Lucía, Clinica U. Católica",116444818,Francisca,,Santiago,-33.4457,-70.645,Entire home/apt,19900,1,16,2020-03-20,0.81,6,296,7,
35044984,Departamento 2 Habitaciones 2 Baños - Stgo Centro.,189439813,Departamentos R&M,,Santiago,-33.43497,-70.65556,Entire home/apt,50605,1,7,2020-12-29,0.26,1,331,2,
35057121,Se arrienda   habitación,264069900,Gladys,,Quilicura,-33.36036,-70.75585,Entire home/apt,18618,31,0,,,1,365,0,
35061491,"NEW LOFT EL COLORADO, Parrilla, Juegos, Bicicleta.",2744435,Antoniaef,,Lo Barnechea,-33.34716,-70.2915,Entire home/apt,110000,2,16,2019-09-03,0.56,1,365,5,
35063362,Departamento para europeos,264126294,Jose Luis,,Santiago,-33.4505,-70.6415,Private room,29000,2,0,,,1,90,0,
35084367,"Comfy bedroom in a  4,20-friendly apt.",80371830,William,,Providencia,-33.44152,-70.63003,Private room,10000,1,0,,,1,365,0,
35094080,Departamento estudio centro de Santiago,65899521,Roberto,,Santiago,-33.44781,-70.65299,Entire home/apt,26000,3,32,2019-07-19,1.11,1,84,13,
35095843,Departamento 2 dormitorios al lado Metro Santiago,109254137,Monica,,Estación Central,-33.45605,-70.70142,Entire home/apt,25000,4,44,2020-03-04,1.50,1,115,15,
35095971,Home Studio compartido,100880627,David,,Santiago,-33.43585,-70.64143,Shared room,8000,1,0,,,1,180,0,
35096541,Casa milu,264382087,Juan Carlos,,Santiago,-33.43707,-70.63858,Private room,20000,1,0,,,1,179,0,
35097773,Cine y Música,264393773,Ismael,,Santiago,-33.43171,-70.67234,Private room,9000,1,1,2019-07-03,0.04,1,180,0,
35110274,Cálido y Luminoso  Departamento  Cerca de todo,183201558,Patricia,,Santiago,-33.44774,-70.63471,Entire home/apt,33000,3,50,2020-03-15,1.82,1,354,25,
35115933,Departamento en lugar tipico,264496758,Cecilia,,Independencia,-33.4073,-70.66281,Entire home/apt,35000,7,0,,,1,365,0,
35123021,Departamento Plaza Lyon de Casona,32389241,Hernan,,Providencia,-33.42325,-70.60805,Entire home/apt,70000,2,26,2019-12-13,0.93,2,0,0,
35124706,Inoa Suites 7,127625729,Alicia,,Providencia,-33.43127,-70.61666,Entire home/apt,150000,2,1,2020-06-20,0.06,7,335,0,
35124962,Habitación Ejecutiv@  solo mes completo.,263462543,Jimena,,Macul,-33.48416,-70.60032,Private room,12500,30,0,,,3,178,0,
35147610,"Iluminado, calido 2° piso, privado e independiente",147777081,Marce,,Vitacura,-33.38595,-70.55335,Entire home/apt,40000,3,0,,,1,359,0,
35154108,Depto SERENO apart,194087523,Paz,,Santiago,-33.43773,-70.64503,Entire home/apt,32857,1,48,2021-07-22,1.65,6,318,36,
35156877,Depto. muy cerca Metro. Manquehue y H. Magallanes,173780638,Jorge,,Las Condes,-33.40324,-70.55745,Entire home/apt,65000,6,9,2020-12-20,0.32,1,88,1,
35157310,Habitación con vista espectacular en buena zona,239314280,Raul,,Las Condes,-33.41117,-70.57768,Private room,9749,6,0,,,1,358,0,
35158368,Depto mejor ubicación Providencia. #acogedordepto,133455048,Marcos,,Providencia,-33.42666,-70.61621,Entire home/apt,40000,3,17,2020-01-09,0.60,1,114,0,
35158397,Habitación Privada para Huesped,218162313,Carina,,Recoleta,-33.40995,-70.63546,Private room,8500,1,2,2020-03-02,0.08,2,364,0,
35166020,"departamento 4 personas, metro colon, las condes",264842849,Andrea,,Las Condes,-33.42476,-70.59147,Entire home/apt,50000,2,19,2019-12-25,0.68,1,147,12,
35166449,Pieza en Departamento parque interno providencia,62292660,Franco,,Providencia,-33.4289,-70.61564,Private room,17000,2,28,2020-03-09,0.98,1,23,0,
35180830,HOSTAL CHILE CHICO,248723074,Maria Teresa,,Providencia,-33.43175,-70.62158,Hotel room,1466409,1,0,,,1,365,0,
35184697,Habitación en lugar centrico de Santiago de Chile,264588226,Alexander,,Independencia,-33.43041,-70.65808,Private room,15090,2,0,,,1,178,0,
35197048,Departamento Santiago Centro excelente ubicación,93034801,Danilo,,Santiago,-33.44731,-70.64073,Entire home/apt,25786,3,26,2021-03-05,0.93,2,157,16,
35197265,DepartamentoTuristas,264908307,DepartamentoTuristas,,Santiago,-33.44502,-70.65307,Entire home/apt,30000,2,1,2021-08-05,0.36,1,364,1,
35197452,Habitación con cama matrimonial y baño privado.,263566479,Carlos,,Providencia,-33.42031,-70.60211,Private room,30000,1,1,2021-03-13,0.13,3,365,1,
35197730,Made in Chile,240902000,Yasna,,Santiago,-33.43638,-70.65763,Private room,30000,6,0,,,1,365,0,
35199099,Habitación single con baño compartido.,263566479,Carlos,,Providencia,-33.4201,-70.60037,Private room,25000,1,2,2019-06-05,0.07,3,365,0,
35199529,"Habitación privada,cercanaTemplo Bahà’ì Peñalolén",67505369,Aura,,Peñalolén,-33.48131,-70.53829,Private room,23000,2,0,,,2,364,0,
35204079,"NEW APARTMENT, NEAR SANTA ANA SUBWAY, ALL NEW",1571003,Franek,,Santiago,-33.43425,-70.65879,Entire home/apt,21762,2,37,2021-02-18,1.32,4,324,18,
35214645,"Departamento nuevo, ecológico , metro Manuel montt",254640702,Claudia,,Providencia,-33.42879,-70.61871,Entire home/apt,41429,1,1,2019-11-17,0.04,1,267,0,
35225553,Lovely room in Las Condes,265208171,Maria Eugenia,,Las Condes,-33.42383,-70.54814,Private room,11704,1,0,,,1,364,0,
35226480,Arriendo pieza a pasos del metro los leones,265229179,Mauricio,,Providencia,-33.41948,-70.60916,Private room,16000,5,7,2019-07-31,0.26,1,144,0,
35247616,"Rento cuarto x días y semanas, con cama",265366518,Hernán,,Santiago,-33.44807,-70.6343,Private room,18000,2,0,,,1,365,0,
35253036,Departamento 1 dormitorio 1 baño cercano a todo.,202839123,Leonardo,,Santiago,-33.43809,-70.66393,Entire home/apt,24429,10,0,,,1,43,0,
35256479,Terminal de ferrocarriles conexión centro puerto,265423909,Felipe,,Estación Central,-33.4558,-70.6886,Entire home/apt,30143,1,140,2020-01-29,5.05,1,174,94,
35257078,ELEGANTE DEPARTAMENTO CERRO COLORADO!,24372215,Francia,,Las Condes,-33.39866,-70.57172,Entire home/apt,66155,2,7,2021-10-03,1.16,9,352,7,
35259817,habitación pequeña con wifi y baño privado,58246299,Herrera,,Providencia,-33.42925,-70.61436,Private room,13500,3,0,,,2,365,0,
35260506,Excelente habitación pequeña con baño privado,58246299,Herrera,,Providencia,-33.42977,-70.61402,Private room,13500,2,0,,,2,365,0,
35261616,tu mejor decisión :),265458633,Rodrigo,,Las Condes,-33.39157,-70.5445,Private room,22500,1,2,2021-09-28,0.07,1,90,1,
35262640,Cómoda habitación privada en pleno centro.,265474692,Daniel,,Santiago,-33.44161,-70.65795,Private room,29956,2,31,2019-10-21,1.10,1,239,1,
35262875,precioso departamento que te encantara en La Parva,176280937,Viviana,,Lo Barnechea,-33.3357,-70.28857,Entire home/apt,545995,5,0,,,2,365,0,
35262941,Bellas artes Oriente 1P,229154084,Gabriela,,Recoleta,-33.43317,-70.64291,Entire home/apt,37000,4,30,2020-09-06,1.09,5,172,9,
35263138,amoblado santiago centro santa lucia,265480800,Viviana,,Santiago,-33.44505,-70.64288,Entire home/apt,37000,2,1,2019-07-10,0.04,1,365,0,
35263883,Bellas artes Poniente 1P,229154084,Gabriela,,Recoleta,-33.4328,-70.64317,Entire home/apt,39000,3,18,2020-12-24,0.66,5,175,7,
35265542,Acogedora habitación privada,98450516,Lusa,,Las Condes,-33.4146,-70.54617,Private room,15000,1,2,2019-10-05,0.08,3,360,0,
35281371,"3 Bedroom Apt, Prime Location, Costanera Center",157056607,Ivana,,Providencia,-33.42146,-70.60117,Entire home/apt,93428,2,5,2020-12-31,0.20,1,333,2,
35283862,"Santiago Centro, Santa lucia Hill",265640264,Giovanezka,,Santiago,-33.44205,-70.64526,Private room,30000,1,0,,,1,364,0,
35288466,lindo y espacioso departamento en la parva,176280937,Viviana,,Lo Barnechea,-33.33539,-70.28911,Entire home/apt,545995,5,1,2021-07-16,0.29,2,364,1,
35289488,Apartamento bello,94896021,Yuly,,Ñuñoa,-33.46468,-70.59367,Private room,15000,2,1,2019-10-15,0.04,1,178,0,
35289821,"Habitación  Privada, en Providencia.",199504801,Carolina,,Providencia,-33.42494,-70.59857,Private room,16990,4,1,2019-08-11,0.04,1,89,0,
35308461,"Valle Nevado. Departamento 6 Pax, Ski in Ski out.",52698770,Cristián Eduardo,,Lo Barnechea,-33.35503,-70.24824,Entire home/apt,419376,3,4,2019-07-10,0.14,1,270,0,
35313425,"Habitación Matrimonial, Sector Oriente de Santiago",161252791,Eduardo,,La Reina,-33.45743,-70.5514,Private room,15000,3,0,,,1,364,0,
35321126,Habitación amplia  perfecta para Estudiantes,254524308,Paula Francisca,,Renca,-33.41804,-70.67866,Private room,12000,3,2,2020-05-13,0.10,5,299,0,
35330387,Arriendo dormitorio sólo estudiantes Usach,247190236,Marcia,,Estación Central,-33.44732,-70.68332,Private room,8000,15,0,,,1,365,0,
35338318,Nice flat close to Santa Isabel metro station,266047034,Pedro,,Santiago,-33.44918,-70.63292,Entire home/apt,59000,2,3,2020-03-19,0.11,1,141,0,
35339075,dpto matta-bustamante 1,175517575,Claudio,,Ñuñoa,-33.45603,-70.62869,Entire home/apt,70000,2,0,,,1,365,0,
35344807,Habitación Privilegiada Ubicación en Zona Típica,266090011,Luz Marina,,Independencia,-33.40626,-70.65692,Private room,17000,2,3,2019-08-25,0.11,3,178,0,
35346767,"Barrio El GOLF, 3 pax, COSTANERA CENTER",264810350,Rafael,,Las Condes,-33.416431,-70.602028,Entire home/apt,43286,2,62,2020-12-23,2.21,1,218,28,
35347068,Excelente Ubicación Habitación en Zona Típica,266090011,Luz Marina,,Independencia,-33.40729,-70.65613,Private room,17000,2,0,,,3,178,0,
